Entrez GeneID 1	Entrez GeneID 2	Pathophenotypic similarity
51324	6663	1.9198
6606	375790	1.9198
2010	287	1.9198
1272	285489	1.9197
8481	5818	1.9197
5805	6697	1.9196
2245	673	1.9196
2260	1278	1.9196
5290	5546	1.9196
9150	57165	1.9196
23503	80025	1.9195
2316	4125	1.9195
2260	4983	1.9194
9129	1678	1.9194
2697	652	1.9194
9321	10491	1.9193
3732	8456	1.9193
51715	4000	1.9193
4068	204	1.9193
2153	5781	1.9192
4297	472	1.9192
9241	5818	1.9192
2317	1298	1.9192
5602	5605	1.9192
5602	5604	1.9192
7291	3199	1.9192
2131	860	1.9191
157680	64324	1.9191
2245	80144	1.9191
2245	341640	1.9191
5626	1589	1.9191
3029	6521	1.9191
80144	1146	1.9191
1146	341640	1.9191
84059	51168	1.919
8643	7157	1.919
4125	138050	1.919
7157	51684	1.919
7157	6598	1.919
6473	9759	1.9189
4256	9719	1.9189
100151683	6299	1.9189
10483	8647	1.9189
4621	5727	1.9188
51371	224	1.9188
2235	27032	1.9188
22845	8813	1.9188
10686	6557	1.9188
10084	8085	1.9187
5308	10585	1.9187
285590	1280	1.9187
8626	668	1.9187
1756	7139	1.9187
80270	2592	1.9187
3759	5818	1.9187
131669	4948	1.9187
2719	85358	1.9187
25836	701	1.9186
2316	283120	1.9186
5631	121512	1.9186
8030	5172	1.9186
8031	5172	1.9186
5108	5172	1.9186
9562	5172	1.9186
5172	8805	1.9186
5172	9950	1.9186
5172	51592	1.9186
367	269	1.9186
367	268	1.9186
9451	10682	1.9186
8565	9499	1.9185
6323	2055	1.9185
5308	25836	1.9184
3664	5727	1.9184
3664	4010	1.9184
7048	1387	1.9184
157680	2261	1.9184
9179	57679	1.9184
1137	154881	1.9184
7227	4792	1.9184
10084	170302	1.9183
1836	91252	1.9183
7490	54361	1.9183
3339	10484	1.9182
64087	8659	1.9182
731	695	1.9182
4023	6690	1.9182
9968	5063	1.9182
7168	6584	1.9181
7314	3199	1.9181
23314	3199	1.9181
1824	23224	1.918
8504	5447	1.918
64175	6197	1.918
11081	668	1.918
4487	343637	1.918
5195	5447	1.918
5447	5824	1.918
51324	1910	1.9179
1410	3920	1.9178
538	8985	1.9178
2155	83706	1.9178
7066	2811	1.9178
65217	2248	1.9178
10225	10269	1.9178
11315	5428	1.9178
25782	5727	1.9177
5351	2261	1.9177
8517	83552	1.9177
8195	8085	1.9177
10084	3476	1.9176
2261	7704	1.9176
100151683	64840	1.9176
7169	4998	1.9176
23064	5582	1.9176
7136	285489	1.9176
7140	285489	1.9176
4613	1387	1.9175
7048	4763	1.9175
10484	10161	1.9175
7849	23405	1.9175
7048	2006	1.9174
5122	2695	1.9174
168667	1947	1.9174
1586	2695	1.9174
9496	6913	1.9174
546	10479	1.9173
5339	23385	1.9173
2990	4125	1.9173
9321	6399	1.9173
2517	2074	1.9173
25814	23503	1.9173
1302	100151683	1.9173
103	4976	1.9173
6657	652	1.9173
7372	204	1.9172
3047	2038	1.9172
9968	6535	1.9172
8200	7291	1.9171
8504	147372	1.9171
1387	114798	1.9171
1308	9509	1.9171
2260	54880	1.9171
132884	4853	1.9171
4998	1501	1.9171
147372	5195	1.9171
147372	5824	1.9171
582	51715	1.917
583	51715	1.917
585	51715	1.917
2147	26276	1.917
144165	8398	1.917
92344	10683	1.917
51057	51715	1.917
8600	203859	1.917
79738	51715	1.917
7168	1674	1.917
5649	347733	1.917
51715	84100	1.917
51715	27241	1.917
51715	55212	1.917
51715	166379	1.917
51715	129880	1.917
51715	123016	1.917
26276	5054	1.917
64220	30008	1.917
3640	54903	1.9169
2263	2720	1.9169
7169	9820	1.9169
54903	122042	1.9169
8200	6926	1.9168
3690	5627	1.9168
860	5116	1.9168
3000	6247	1.9168
4000	3172	1.9168
7021	5605	1.9167
7021	5604	1.9167
6442	825	1.9167
1316	843	1.9167
9241	5116	1.9167
64324	55636	1.9167
10225	5825	1.9167
1834	65217	1.9166
6795	55315	1.9166
2316	1292	1.9166
2316	2623	1.9166
7148	4851	1.9166
6870	5626	1.9165
6866	5626	1.9165
10082	10484	1.9165
2138	2719	1.9165
4292	7077	1.9165
4292	85320	1.9165
7077	4436	1.9165
100151683	5189	1.9165
100151683	55670	1.9165
5626	26012	1.9165
5626	60675	1.9165
4436	85320	1.9165
164656	4175	1.9164
925	51314	1.9164
11186	5071	1.9163
3664	132884	1.9163
1326	5071	1.9163
2245	51715	1.9163
5519	5071	1.9163
9940	5071	1.9163
5071	1956	1.9163
948	64805	1.9162
84295	2737	1.9162
5979	54903	1.9162
120227	203859	1.9162
23322	10225	1.9162
3295	168667	1.9161
917	57379	1.9161
3209	10225	1.9161
4621	23169	1.9161
7535	57379	1.9161
22954	23345	1.9161
2317	392255	1.9161
2588	286077	1.9161
1289	2006	1.916
23385	9051	1.916
2155	2243	1.9159
435	3141	1.9159
6913	55636	1.9159
2978	8626	1.9158
11155	8557	1.9158
8291	5428	1.9158
7080	23405	1.9158
5781	182	1.9158
7010	7454	1.9158
2200	3549	1.9158
4534	113278	1.9158
1832	3691	1.9157
582	25836	1.9157
583	25836	1.9157
585	25836	1.9157
25836	51057	1.9157
25836	79738	1.9157
25836	84100	1.9157
25836	27241	1.9157
25836	55212	1.9157
25836	166379	1.9157
25836	129880	1.9157
25836	123016	1.9157
3339	147372	1.9157
4920	64220	1.9157
9380	116085	1.9156
58	3920	1.9156
6886	1066	1.9155
6010	3000	1.9155
4613	1717	1.9155
4602	1066	1.9155
9723	182	1.9155
2242	1066	1.9155
4593	113278	1.9155
22858	55636	1.9155
5914	1066	1.9155
6955	1066	1.9155
3195	1066	1.9155
1066	4342	1.9155
1066	5087	1.9155
10084	8626	1.9154
3717	4860	1.9154
3315	5428	1.9153
113278	59341	1.9153
4758	5476	1.9153
5318	4629	1.9152
8557	3908	1.9152
6452	83394	1.9152
22954	7169	1.9152
1302	9060	1.9152
283120	10225	1.9152
11136	383	1.9151
4692	641	1.9151
176	3339	1.9151
383	6519	1.9151
6638	641	1.9151
5339	1281	1.915
91179	4010	1.915
64093	1947	1.915
23064	57165	1.915
7136	9820	1.915
7140	9820	1.915
10786	229	1.915
29078	6389	1.9148
4719	6389	1.9148
4694	6389	1.9148
6389	80224	1.9148
6389	126328	1.9148
6389	79133	1.9148
6389	25915	1.9148
6389	4729	1.9148
6389	4726	1.9148
6389	4720	1.9148
6314	5521	1.9148
57167	257	1.9148
3265	55636	1.9147
6390	1287	1.9147
79659	26040	1.9147
1146	658	1.9147
92579	64220	1.9147
1813	25953	1.9146
10082	10491	1.9146
8910	25953	1.9146
6023	5116	1.9146
4621	2719	1.9146
9719	2737	1.9146
8626	3857	1.9146
7846	3897	1.9146
80144	1501	1.9146
341640	1501	1.9146
6473	7291	1.9145
4221	283120	1.9145
64175	3339	1.9145
7535	100	1.9145
79784	8878	1.9145
11078	8878	1.9145
3857	2071	1.9145
71	8878	1.9145
1687	8878	1.9145
6208	6916	1.9145
4853	3977	1.9145
2074	286077	1.9145
10084	1717	1.9144
2120	958	1.9144
5308	55636	1.9144
958	4291	1.9144
958	6455	1.9144
958	4170	1.9144
958	2322	1.9144
958	8021	1.9144
958	8028	1.9144
958	4026	1.9144
958	23365	1.9144
958	4869	1.9144
958	4066	1.9144
958	602	1.9144
958	8301	1.9144
958	613	1.9144
958	8833	1.9144
958	54904	1.9144
958	1050	1.9144
326625	34	1.9144
9723	64324	1.9144
8626	2736	1.9144
6005	146059	1.9143
3861	3858	1.9143
729238	5002	1.9143
207	8312	1.9143
91179	7046	1.9141
3851	3853	1.9141
3853	3860	1.9141
411	4010	1.914
6309	54903	1.914
3897	170302	1.914
930	1535	1.9139
930	1536	1.9139
545	1717	1.9139
8242	7227	1.9139
23545	4853	1.9139
859	7273	1.9139
368	351	1.9139
84059	65217	1.9138
8985	1277	1.9138
9197	6683	1.9138
80208	9927	1.9138
92344	79158	1.9137
2200	78987	1.9137
2260	7473	1.9137
4000	64324	1.9137
1828	1075	1.9136
175	3423	1.9136
64093	80144	1.9136
64093	341640	1.9136
4942	9129	1.9136
4261	80270	1.9135
6443	3920	1.9135
2201	4920	1.9135
6392	5578	1.9135
8625	80270	1.9135
80270	5994	1.9135
80270	5993	1.9135
7873	283120	1.9135
1299	8838	1.9135
157570	6910	1.9135
3043	355	1.9135
11236	54583	1.9134
84925	54583	1.9134
3339	5077	1.9134
5669	5096	1.9134
5669	5095	1.9134
4968	54583	1.9134
4920	5189	1.9134
4920	55670	1.9134
4000	9401	1.9134
1180	3977	1.9134
3918	9076	1.9134
3914	9076	1.9134
2192	54808	1.9132
10682	6913	1.9132
10084	8481	1.9131
5339	3857	1.9131
1717	54880	1.9131
51715	1513	1.9131
65109	3930	1.9131
8565	23064	1.913
841	80270	1.913
2263	57560	1.913
1296	2717	1.913
7401	8842	1.913
79659	3977	1.913
3075	50485	1.913
611	6100	1.913
611	6101	1.913
611	3614	1.913
5308	2736	1.9129
3717	1991	1.9129
100151683	3845	1.9129
8085	4853	1.9129
4297	3047	1.9128
5728	4771	1.9128
83394	26504	1.9128
120892	51324	1.9128
9227	1201	1.9128
4591	64324	1.9128
23064	84668	1.9128
80144	54880	1.9128
54880	341640	1.9128
92344	7390	1.9127
5727	2074	1.9127
5781	5077	1.9127
9244	6197	1.9127
3784	5627	1.9127
64093	23322	1.9127
64840	79158	1.9127
3977	4322	1.9127
8517	55505	1.9126
8517	55651	1.9126
11078	4976	1.9126
1896	3861	1.9125
6309	2737	1.9125
6309	6521	1.9125
9839	257	1.9125
5307	91179	1.9124
2162	3998	1.9124
7490	5447	1.9124
9839	2697	1.9124
200942	50485	1.9124
6496	652	1.9123
1832	2121	1.9123
6439	1528	1.9123
2316	8838	1.9123
7873	6566	1.9123
3918	1540	1.9123
3914	1540	1.9123
3236	2263	1.9122
50846	999	1.9122
6448	2588	1.9122
10456	1029	1.9122
85358	6535	1.9122
11155	287	1.9121
51422	7428	1.9121
4693	1122	1.9121
158	7337	1.9121
7168	56945	1.9121
3857	2068	1.9121
2316	22858	1.9121
8030	1027	1.9121
8031	1027	1.9121
5108	1027	1.9121
9562	1027	1.9121
368	8322	1.9121
8805	1027	1.9121
9950	1027	1.9121
51592	1027	1.9121
3691	9509	1.912
4625	825	1.912
2936	3043	1.9119
5744	54808	1.9119
2876	3043	1.9119
64093	54880	1.9119
3043	203	1.9119
4853	10682	1.9119
673	257	1.9119
2248	2261	1.9118
1747	3861	1.9118
168667	6913	1.9118
10082	3930	1.9117
54704	8050	1.9117
8481	55636	1.9117
2719	9820	1.9117
2263	64220	1.9116
5274	79944	1.9116
113278	9927	1.9116
56172	2588	1.9115
4976	114902	1.9115
147372	7227	1.9115
4204	1717	1.9114
2261	5831	1.9114
3845	7227	1.9114
1441	8647	1.9113
2512	51324	1.9113
139285	5189	1.9112
139285	55670	1.9112
3664	5818	1.9112
5244	226	1.9112
3339	10682	1.9112
4488	7291	1.9112
7021	2697	1.9111
6390	3784	1.9111
478	25953	1.9111
56922	5096	1.9111
56922	5095	1.9111
10084	1718	1.911
4613	1301	1.911
4621	1501	1.911
1387	7704	1.911
4693	30062	1.911
2260	10484	1.911
472	8701	1.911
4000	147372	1.911
91252	90	1.9109
7473	9968	1.9109
100151683	147372	1.9109
875	2697	1.9109
6331	2717	1.9109
182	157570	1.9108
4125	64324	1.9108
90	5116	1.9108
7428	6331	1.9108
1617	367	1.9108
50511	367	1.9108
9820	9968	1.9107
80326	26277	1.9106
1299	4322	1.9106
92344	860	1.9105
4629	2006	1.9105
1758	2778	1.9105
2316	5825	1.9105
10804	7227	1.9105
7148	3081	1.9105
147372	54903	1.9105
7490	6928	1.9104
8622	6311	1.9104
10084	3052	1.9103
8106	2705	1.9103
324	64324	1.9103
80184	30813	1.9103
6899	1717	1.9102
3239	1301	1.9102
7068	7249	1.9102
4602	7157	1.9102
1718	26040	1.9102
2242	7157	1.9102
5602	673	1.9102
1280	57167	1.9102
7157	5914	1.9102
7157	3195	1.9102
7157	4342	1.9102
7157	5087	1.9102
9968	5831	1.9102
64840	392255	1.9101
7809	6337	1.9101
10084	26040	1.91
4292	7389	1.91
9719	81031	1.91
846	359	1.91
90	64327	1.91
7389	4436	1.91
4204	131669	1.9099
100151683	9060	1.9099
5116	9820	1.9099
2737	1513	1.9099
58	1959	1.9098
23169	64175	1.9097
10021	3920	1.9097
9573	5538	1.9097
3920	9499	1.9097
25814	80025	1.9096
65217	6591	1.9096
2335	5157	1.9096
1586	84634	1.9096
1146	1501	1.9096
3549	1947	1.9095
10084	64840	1.9094
5308	10133	1.9094
10913	1308	1.9094
1308	128178	1.9094
6712	5621	1.9094
161742	257	1.9094
7401	9129	1.9094
7428	2717	1.9094
5167	351	1.9094
25782	81794	1.9093
10084	1301	1.9093
4644	6591	1.9093
718	27032	1.9092
930	4297	1.9091
10984	7490	1.9091
91179	5913	1.9091
56623	1717	1.9091
7490	1028	1.9091
182	55636	1.9091
1278	10269	1.9091
545	7169	1.909
3717	11277	1.909
846	249	1.909
2261	1161	1.909
11005	3858	1.909
128674	392255	1.909
285590	10491	1.9089
860	1758	1.9089
860	4041	1.9089
1584	6557	1.9089
5308	4036	1.9088
4621	5781	1.9088
4683	2263	1.9088
3759	2657	1.9088
54332	54840	1.9088
10084	64220	1.9087
2120	641	1.9087
4291	641	1.9087
2517	1280	1.9087
25836	22858	1.9087
6455	641	1.9087
1717	2317	1.9087
2255	5116	1.9087
9241	392255	1.9087
4170	641	1.9087
2322	641	1.9087
1277	2629	1.9087
8021	641	1.9087
8028	641	1.9087
4026	641	1.9087
23365	641	1.9087
4869	641	1.9087
4066	641	1.9087
602	641	1.9087
8301	641	1.9087
8833	641	1.9087
54904	641	1.9087
641	1050	1.9087
79803	64805	1.9086
1836	64840	1.9086
3257	64805	1.9086
84062	64805	1.9086
89781	64805	1.9086
11234	64805	1.9086
7555	6795	1.9086
9244	64324	1.9086
1758	7421	1.9086
3845	51715	1.9086
64805	388552	1.9086
64805	84343	1.9086
157570	6662	1.9086
3977	9401	1.9086
2261	7169	1.9085
875	9401	1.9085
2273	7170	1.9085
1278	4882	1.9084
1836	2697	1.9083
64093	147372	1.9083
4297	51119	1.9082
4607	4878	1.9082
1374	788	1.9082
6390	10021	1.9082
190	326	1.9082
197131	4838	1.9082
3480	9820	1.9082
91179	11285	1.9081
55764	1280	1.9081
50943	4352	1.9081
9244	9968	1.9081
2316	1272	1.9081
720	718	1.9081
145173	197131	1.908
2263	8443	1.908
2121	3664	1.9079
4703	23345	1.9079
7051	9076	1.9079
3845	5602	1.9079
471	9968	1.9079
3295	54903	1.9078
8626	4054	1.9078
4942	114902	1.9078
168667	79158	1.9078
2737	79158	1.9078
3640	8626	1.9077
4247	7227	1.9077
55764	4882	1.9077
8626	122042	1.9077
9244	4853	1.9077
5651	6523	1.9077
6910	10225	1.9077
7046	2260	1.9076
176	1299	1.9076
9241	9244	1.9076
3155	6584	1.9076
545	5727	1.9075
7227	5077	1.9075
2138	5172	1.9074
9968	64220	1.9074
546	5447	1.9073
5352	142680	1.9073
7555	5669	1.9073
100151683	7169	1.9073
7227	1075	1.9073
950	85300	1.9072
9509	3930	1.9072
25782	132884	1.9071
8242	9241	1.9071
4204	57679	1.9071
4221	89884	1.9071
4625	59341	1.9071
4688	4068	1.9071
7480	2255	1.9071
5605	4998	1.9071
5604	4998	1.9071
8647	1499	1.9071
4068	653361	1.9071
1896	3918	1.907
1896	3914	1.907
7020	9839	1.907
2261	55505	1.907
2261	6949	1.907
2261	55651	1.907
7428	4893	1.907
10117	8481	1.9069
7020	5192	1.9069
7020	5194	1.9069
7020	5830	1.9069
7490	7259	1.9069
5626	208	1.9069
5626	3172	1.9069
5626	3159	1.9069
6337	1187	1.9069
538	4148	1.9068
7040	2316	1.9068
7020	2201	1.9068
1718	2261	1.9068
24	6103	1.9068
23064	4747	1.9068
10020	2799	1.9068
80144	79659	1.9068
79659	341640	1.9068
164656	5406	1.9067
6473	2121	1.9067
1832	70	1.9067
1184	10686	1.9067
1594	6569	1.9067
23224	203859	1.9067
3295	652	1.9066
567	285590	1.9066
7555	472	1.9066
7020	9244	1.9066
861	100	1.9066
51715	1161	1.9066
6309	100506658	1.9066
4998	652	1.9066
56945	2632	1.9066
2720	26040	1.9066
147372	1501	1.9066
546	9451	1.9065
8287	80067	1.9065
2799	2697	1.9065
5122	50674	1.9065
8200	9321	1.9064
999	85320	1.9064
2192	392255	1.9064
26580	123606	1.9064
5781	7291	1.9064
8643	2064	1.9064
3476	9968	1.9064
168667	6197	1.9064
51684	2064	1.9064
6598	2064	1.9064
1501	170302	1.9064
11155	10021	1.9063
4621	257	1.9063
25836	79158	1.9063
2517	6197	1.9062
1387	2720	1.9062
23169	658	1.9061
4125	1675	1.9061
3052	2074	1.9061
546	1301	1.906
545	5744	1.906
3791	3053	1.906
83959	285440	1.906
1296	285440	1.906
4594	3938	1.906
1278	5831	1.906
51715	10269	1.906
55764	860	1.9059
2677	83706	1.9059
2956	4830	1.9058
3265	5290	1.9058
139285	9839	1.9058
23169	249	1.9058
1387	5189	1.9058
1387	55670	1.9058
57716	23064	1.9058
5395	4830	1.9058
3845	257	1.9058
51259	9573	1.9058
57465	83605	1.9058
5950	6102	1.9058
10084	4998	1.9057
219844	2736	1.9057
5727	54903	1.9057
7020	4853	1.9057
51360	5429	1.9057
145173	4036	1.9057
860	2720	1.9057
5308	9723	1.9056
34	6584	1.9056
26278	8398	1.9056
2121	4921	1.9055
23169	79158	1.9055
1718	9968	1.9055
175	860	1.9055
843	2328	1.9055
113278	1140	1.9055
5373	51196	1.9054
91179	81031	1.9054
4669	285362	1.9054
5352	3248	1.9053
1896	9509	1.9053
25836	7169	1.9053
25836	5825	1.9053
1301	5191	1.9053
2317	673	1.9053
2120	843	1.9052
4291	843	1.9052
6455	843	1.9052
843	4170	1.9052
843	2322	1.9052
843	8021	1.9052
843	8028	1.9052
843	4026	1.9052
843	23365	1.9052
843	4869	1.9052
843	4066	1.9052
843	602	1.9052
843	8301	1.9052
843	613	1.9052
843	8833	1.9052
843	54904	1.9052
843	1050	1.9052
2255	7476	1.9052
4860	613	1.9052
2990	6197	1.9051
3651	283120	1.9051
23545	1278	1.9051
6949	55636	1.9051
139285	9244	1.905
7535	3981	1.905
2235	10483	1.905
55806	55505	1.905
55806	55651	1.905
1278	54808	1.905
4653	5080	1.9049
4036	6247	1.9049
54840	4747	1.9049
55764	1387	1.9048
26503	5605	1.9048
26503	5604	1.9048
26278	57165	1.9048
6662	673	1.9048
3265	1281	1.9047
2539	83706	1.9047
2260	701	1.9047
37	3155	1.9047
26278	81857	1.9047
9401	5825	1.9047
930	567	1.9046
2990	3339	1.9046
8292	9782	1.9046
11236	3040	1.9046
84925	3040	1.9046
51422	131118	1.9046
2201	57167	1.9046
7486	5155	1.9046
7486	4330	1.9046
4534	1292	1.9046
4968	3040	1.9046
4920	3977	1.9046
6223	26040	1.9046
6899	2657	1.9045
5308	5728	1.9045
3643	4158	1.9045
1302	9496	1.9045
652	10225	1.9045
7873	9056	1.9044
8086	4001	1.9044
2720	6662	1.9044
5155	7248	1.9044
538	4998	1.9043
79813	4920	1.9043
6017	80781	1.9043
7915	3778	1.9043
411	2260	1.9043
29851	28956	1.9043
4607	6262	1.9042
4125	5669	1.9042
64805	4352	1.9042
229	6928	1.9042
25782	5192	1.9041
25782	5194	1.9041
25782	5830	1.9041
6473	7136	1.9041
6473	7140	1.9041
1834	286077	1.9041
4627	5624	1.9041
10484	1278	1.9041
91179	8481	1.904
9380	1497	1.904
4613	9241	1.904
6390	6331	1.904
1292	64221	1.904
51715	4010	1.904
9820	26040	1.904
546	57167	1.9039
4261	3988	1.9039
25836	6657	1.9039
8625	3988	1.9039
2719	5192	1.9039
2719	5194	1.9039
2719	5830	1.9039
3988	5994	1.9039
3988	5993	1.9039
6662	10269	1.9039
10082	7136	1.9038
10082	7140	1.9038
2978	6785	1.9038
2978	55812	1.9038
2978	5956	1.9038
5805	11315	1.9038
9759	124583	1.9038
83394	5956	1.9038
6785	6295	1.9038
1718	54903	1.9038
1302	6662	1.9038
3852	3857	1.9038
3857	3887	1.9038
3857	3889	1.9038
3857	3892	1.9038
5605	4853	1.9038
5604	4853	1.9038
1261	6295	1.9038
26278	6663	1.9038
6295	4070	1.9038
6295	5146	1.9038
6295	5956	1.9038
2720	9401	1.9038
6017	26121	1.9037
6017	2202	1.9037
6017	762	1.9037
6017	7287	1.9037
1387	9820	1.9037
3778	57526	1.9037
1593	4854	1.9037
2956	147138	1.9036
2956	11322	1.9036
3690	9103	1.9036
8985	4000	1.9036
147138	5395	1.9036
5395	11322	1.9036
7490	201163	1.9036
1785	5631	1.9036
2324	3857	1.9036
6870	9723	1.9035
6866	9723	1.9035
1813	114798	1.9035
3239	9719	1.9035
8910	114798	1.9035
9723	26012	1.9035
9723	60675	1.9035
596	100	1.9035
2316	84295	1.9035
6331	3920	1.9035
79813	170302	1.9034
219844	64093	1.9034
9723	8481	1.9034
4125	2697	1.9034
23495	6948	1.9034
22845	7139	1.9034
731	727	1.9034
7390	355	1.9034
4942	6247	1.9034
204	6916	1.9034
658	6910	1.9034
8985	2263	1.9033
9782	7170	1.9033
9723	6913	1.9033
4286	24	1.9033
2263	84295	1.9033
1294	7390	1.9033
5116	8481	1.9033
9509	7227	1.9033
546	4613	1.9032
4256	79158	1.9032
10559	29851	1.9032
284119	6329	1.9032
2697	57167	1.9032
4627	11078	1.9031
6452	6785	1.9031
94	78987	1.9031
9531	113278	1.903
4286	4036	1.9029
5781	3930	1.9029
545	157680	1.9028
3239	54808	1.9028
2260	257	1.9028
2737	5979	1.9028
2201	5192	1.9027
2201	5194	1.9027
2201	5830	1.9027
189	368	1.9027
2316	5828	1.9027
3845	2064	1.9027
6311	5428	1.9027
4942	2703	1.9027
9820	79158	1.9027
4621	5831	1.9026
4627	7010	1.9026
2201	2720	1.9026
6391	10021	1.9026
90	124583	1.9026
4998	673	1.9026
925	28956	1.9025
10225	5828	1.9025
5351	81031	1.9024
7020	1146	1.9024
84295	4920	1.9024
83605	4854	1.9024
1501	6535	1.9024
5728	157570	1.9023
1387	6913	1.9023
1301	90	1.9023
80270	4358	1.9023
3759	2719	1.9023
7045	2301	1.9022
6774	8600	1.9022
6514	6523	1.9022
80704	478	1.9021
4703	3508	1.9021
51371	3854	1.9021
51371	3872	1.9021
197131	26040	1.9021
79813	3265	1.902
3674	3053	1.902
4287	6683	1.902
23479	5428	1.902
2956	2130	1.9019
10084	6657	1.9019
2130	5395	1.9019
5244	27031	1.9019
2324	5578	1.9019
283120	5157	1.9019
546	79068	1.9018
50964	2697	1.9018
4598	5897	1.9018
4598	5896	1.9018
139285	1947	1.9017
4607	85366	1.9017
4627	9103	1.9017
6445	859	1.9017
6768	3861	1.9017
4893	7248	1.9017
9719	4921	1.9016
9733	3918	1.9016
9733	3914	1.9016
8659	27249	1.9016
2022	5476	1.9016
6445	6442	1.9015
7450	2022	1.9015
54880	5077	1.9015
64327	4322	1.9015
274	5428	1.9015
9839	54880	1.9014
4853	1075	1.9014
1836	157570	1.9013
1406	28982	1.9013
161742	4771	1.9013
1261	7299	1.9013
2697	55636	1.9013
5146	7299	1.9013
404672	51371	1.9012
3759	5077	1.9012
3857	55612	1.9012
6023	3339	1.9011
29078	10166	1.9011
4719	10166	1.9011
64170	5897	1.9011
64170	5896	1.9011
64175	9060	1.9011
4694	10166	1.9011
5781	5979	1.9011
6774	79158	1.9011
158	4983	1.9011
7476	4000	1.9011
2316	50814	1.9011
9573	7299	1.9011
80224	10166	1.9011
126328	10166	1.9011
2657	257	1.9011
10166	79133	1.9011
10166	25915	1.9011
10166	4729	1.9011
10166	4726	1.9011
10166	4720	1.9011
4313	5077	1.9011
8242	10084	1.901
23169	2260	1.901
594	7873	1.901
593	7873	1.901
3759	287	1.901
2317	5191	1.901
7873	1629	1.901
2132	6023	1.9009
91252	4853	1.9009
5251	2261	1.9009
7443	57449	1.9009
8195	30813	1.9009
55636	5077	1.9009
1832	55806	1.9008
2120	701	1.9008
4291	701	1.9008
6455	701	1.9008
2260	9060	1.9008
860	3977	1.9008
4170	701	1.9008
2322	701	1.9008
2316	6611	1.9008
8021	701	1.9008
8028	701	1.9008
701	4026	1.9008
701	23365	1.9008
701	4869	1.9008
701	4066	1.9008
701	602	1.9008
701	8301	1.9008
701	8833	1.9008
701	54904	1.9008
701	1050	1.9008
5373	2159	1.9007
79813	7020	1.9007
4613	7547	1.9007
411	9820	1.9007
100151683	26276	1.9007
10195	170302	1.9007
1813	80025	1.9006
8910	80025	1.9006
3339	132884	1.9006
1280	50814	1.9006
8074	6559	1.9006
5309	7045	1.9005
3640	5781	1.9005
2936	3039	1.9005
5781	122042	1.9005
2245	6662	1.9005
2876	3039	1.9005
10484	1281	1.9005
7840	80184	1.9005
326	226	1.9005
51251	3039	1.9005
3039	203	1.9005
8242	4998	1.9004
8540	4882	1.9004
8504	2719	1.9003
4683	5897	1.9003
4683	5896	1.9003
2255	2697	1.9003
80144	4853	1.9003
2719	5195	1.9003
2719	5824	1.9003
4853	341640	1.9003
5354	3329	1.9002
919	355	1.9002
54808	1594	1.9002
3423	2588	1.9002
9820	147372	1.9002
54840	81846	1.9002
3299	8419	1.9001
2990	2201	1.9001
5781	5605	1.9001
5781	5604	1.9001
3920	291	1.9001
4487	3909	1.9001
5159	51119	1.9001
3209	22858	1.9
10743	9968	1.9
3423	64324	1.9
2720	51119	1.9
100151683	2720	1.8999
25836	3930	1.8998
7168	3033	1.8998
84295	2778	1.8998
545	2736	1.8997
5745	1278	1.8997
10117	2255	1.8997
825	4000	1.8997
8626	3891	1.8997
1756	4000	1.8997
1736	2071	1.8997
78987	2702	1.8997
79628	81857	1.8997
79813	80144	1.8996
79813	341640	1.8996
5352	5307	1.8996
10594	4935	1.8996
7490	7827	1.8995
80270	286	1.8995
25782	64327	1.8994
5009	5096	1.8994
5009	5095	1.8994
8242	145173	1.8993
7436	6908	1.8993
5660	123606	1.8993
23400	6908	1.8993
8517	2697	1.8992
2245	3845	1.8992
5657	717	1.8992
9451	51119	1.8992
2592	2582	1.8992
2132	4322	1.8991
2316	7704	1.8991
6770	3972	1.899
91252	6399	1.899
2263	9509	1.899
916	6023	1.8989
2512	5582	1.8989
9723	22858	1.8989
4998	4882	1.8989
859	70	1.8988
55636	257	1.8988
3239	100151683	1.8987
2130	4292	1.8987
2130	4436	1.8987
8626	100151683	1.8987
113278	64221	1.8987
5979	54949	1.8987
6023	2697	1.8986
5255	23345	1.8986
284119	5669	1.8986
4854	1471	1.8986
6010	6121	1.8985
4613	2261	1.8985
50964	1186	1.8985
2335	4867	1.8985
5116	5447	1.8985
80144	2736	1.8985
2736	341640	1.8985
55764	2255	1.8984
9723	1280	1.8984
1387	701	1.8984
2201	7291	1.8984
168667	4853	1.8984
64175	1594	1.8983
157680	2201	1.8982
841	7374	1.8982
6309	10165	1.8982
4942	8322	1.8982
3858	9076	1.8981
197131	5189	1.8981
197131	55670	1.8981
2719	5189	1.8981
2719	55670	1.8981
8838	2588	1.8981
549	8398	1.898
5308	1121	1.898
6017	4942	1.898
9719	4853	1.898
2316	3912	1.898
10491	3549	1.898
538	9451	1.8979
540	81693	1.8979
540	8029	1.8979
8546	2697	1.8979
3047	54583	1.8979
6247	2652	1.8979
2737	1482	1.8979
545	54903	1.8978
139285	1277	1.8978
7021	673	1.8978
9241	26040	1.8978
6262	85366	1.8978
368	7276	1.8978
538	9968	1.8977
26580	9197	1.8977
4693	1462	1.8977
9244	4921	1.8977
4534	1293	1.8977
4534	1291	1.8977
94	2697	1.8977
582	652	1.8976
583	652	1.8976
585	652	1.8976
51057	652	1.8976
79738	652	1.8976
9622	3909	1.8976
84100	652	1.8976
